platform,board_dir,board_id,board_name,module_id,module_name,module_platforms,module_platform_match,allow_contains_module,resolve_with_allow,status,reason
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),twai,TWAI / CAN,esp32,yes,no,no,UNSUPPORTED,not_allowed:twai
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:adc
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),bluetooth,Bluetooth Core,esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),mic,Microphone Input,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:mic
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),psram,PSRAM,esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:pwm
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),tft,TFT Display,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),twai,TWAI / CAN,esp32,yes,no,no,UNSUPPORTED,not_allowed:twai
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stack_core2,m5stack_core2,M5Stack Core2 (Baseline),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:adc
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),bluetooth,Bluetooth Core,esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:dht22
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:gpio
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:l298n
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),mic,Microphone Input,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:mic
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),psram,PSRAM,esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:pwm
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),tft,TFT Display,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),twai,TWAI / CAN,esp32,yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:uln2003
esp32,m5stickc_plus2,m5stickc_plus2,M5StickC Plus2 (ESP32-PICO-V3-02),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,bluetooth,Bluetooth Core,esp32,no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,no,UNSUPPORTED,dependency_not_allowed:timer
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:eeprom
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,fs_sd,SD Card Filesystem,,yes,yes,yes,SUPPORTED,-
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:hp4067
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:mcp23017
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,no,UNSUPPORTED,dependency_not_allowed:timer
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:remote_node
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:timer
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",no,no,no,UNSUPPORTED,not_allowed:tp4056
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
linux-sbc,raspberry_pi_4b,raspberry_pi_4b,Raspberry Pi 4 Model B,wifi,Wi-Fi (Station),esp32,no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
pic16,curiosity_nano_pic16f13145,curiosity_nano_pic16f13145,Curiosity Nano PIC16F13145,tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
